image_path,file_name,class_name,label,split
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\pBRSGgUENwGb83VQ.png,pBRSGgUENwGb83VQ.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\3JN7OPsnxDBpcVeD.png,3JN7OPsnxDBpcVeD.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Ih5Z5Z3xFZ17IcZS.png,Ih5Z5Z3xFZ17IcZS.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\rit0UhP5HizIFoJA.png,rit0UhP5HizIFoJA.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\PObNJKVS6CGp8t2M.png,PObNJKVS6CGp8t2M.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\6OhEpnz0QxBCfbXE.png,6OhEpnz0QxBCfbXE.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\yQIWMi6PpMKRMZaa.png,yQIWMi6PpMKRMZaa.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Ym1qa4AJM9udyyyL.png,Ym1qa4AJM9udyyyL.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\JKlTmX8oKzganNsN.png,JKlTmX8oKzganNsN.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\AORIZvib6x3RaA82.png,AORIZvib6x3RaA82.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Gc4hUsoFAQBdulGg.png,Gc4hUsoFAQBdulGg.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\4aWP3XumkgwZtqZ7.png,4aWP3XumkgwZtqZ7.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\h4yYJuwG5dUXEY1B.png,h4yYJuwG5dUXEY1B.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\HAz9geTMx5aynaaE.png,HAz9geTMx5aynaaE.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\a0CaFEDoDB7qeyhN.png,a0CaFEDoDB7qeyhN.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\szaSwJITsIY88vQk.png,szaSwJITsIY88vQk.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\zrZmvRbPtB57a4Vr.png,zrZmvRbPtB57a4Vr.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\QSPgUc6QCA1kNLin.png,QSPgUc6QCA1kNLin.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\i5FY2iOcMjYyop5u.png,i5FY2iOcMjYyop5u.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Zo0eTAGaUb4ewSkf.png,Zo0eTAGaUb4ewSkf.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\dpBDoATNj0ZtqSz3.png,dpBDoATNj0ZtqSz3.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\0zoQAmDFXehOZsAp.png,0zoQAmDFXehOZsAp.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\2M8LvUBGMOH1bsaz.png,2M8LvUBGMOH1bsaz.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\yB11HwUEuYHhVlKo.png,yB11HwUEuYHhVlKo.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\OJpDyt2u6zzfoVP0.png,OJpDyt2u6zzfoVP0.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\xc9iqz3P8tF5YdCG.png,xc9iqz3P8tF5YdCG.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\raSxG3GjqMrYHvgW.png,raSxG3GjqMrYHvgW.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\0eqArS2GgsBeqgSn.png,0eqArS2GgsBeqgSn.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\nukdu4gV8vol1FY9.png,nukdu4gV8vol1FY9.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\NLwrHPTaiNSMjHLX.png,NLwrHPTaiNSMjHLX.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Ze6bn38U5XECyORF.png,Ze6bn38U5XECyORF.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\O5SEqKQq5Ui3pS57.png,O5SEqKQq5Ui3pS57.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\8AR7dUmrz9jcFrHu.png,8AR7dUmrz9jcFrHu.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\H9H5HhYMY6vhEUJ4.png,H9H5HhYMY6vhEUJ4.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\UDihI8vQDjvGJRjO.png,UDihI8vQDjvGJRjO.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\lb0hZJ95AjtXzoHf.png,lb0hZJ95AjtXzoHf.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\1MOm36DHK0R8OfIC.png,1MOm36DHK0R8OfIC.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\LEA78quc0fi2hq9W.png,LEA78quc0fi2hq9W.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\rYuqHIlnoFtZQJGg.png,rYuqHIlnoFtZQJGg.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\eW9ezZkV7Jxu1BEk.png,eW9ezZkV7Jxu1BEk.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\L1nqVqYSFwToHPKG.png,L1nqVqYSFwToHPKG.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\I17M0iKd7oKgMtDw.png,I17M0iKd7oKgMtDw.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\U4HuPlTKsnXYExzJ.png,U4HuPlTKsnXYExzJ.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\qCzy78clSmCmt5Uv.png,qCzy78clSmCmt5Uv.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\i5CZnAPMNTZtM13A.png,i5CZnAPMNTZtM13A.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\Vn28McGu6NtjoMsb.png,Vn28McGu6NtjoMsb.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\9A40U8awLxJ2lf1E.png,9A40U8awLxJ2lf1E.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\8pxbBnbfqzX3ijVM.png,8pxbBnbfqzX3ijVM.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\DxBmPozYTIgMWX7j.png,DxBmPozYTIgMWX7j.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\BvjXvNTvapIFq4bK.png,BvjXvNTvapIFq4bK.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\0657zSfiTYzP2jrl.png,0657zSfiTYzP2jrl.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\1WX9KKoq0nkWiTxI.png,1WX9KKoq0nkWiTxI.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\y2auZRkrUIi0wvd2.png,y2auZRkrUIi0wvd2.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\CKLOvn69epi2Qcxg.png,CKLOvn69epi2Qcxg.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\b15QGB4XPECDemV5.png,b15QGB4XPECDemV5.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\gzRmdTIFRzV34Vjl.png,gzRmdTIFRzV34Vjl.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\o2a42Or5QnATFbf7.png,o2a42Or5QnATFbf7.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\1UXuUYJ4rVj2eSvt.png,1UXuUYJ4rVj2eSvt.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\tpIDNu7Hg6k1SZef.png,tpIDNu7Hg6k1SZef.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\rrf0pB5CgUgAmucg.png,rrf0pB5CgUgAmucg.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\poJARbX3gvvFDPXQ.png,poJARbX3gvvFDPXQ.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\TNOQ2IEy4C6LBSD1.png,TNOQ2IEy4C6LBSD1.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\ZWrzVOGgkuKQRDnQ.png,ZWrzVOGgkuKQRDnQ.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\xQL4A9bjTuJuFj5K.png,xQL4A9bjTuJuFj5K.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\yoses2FRtQruYUYE.png,yoses2FRtQruYUYE.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\fiivFS9iUjynQIB5.png,fiivFS9iUjynQIB5.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\fiX6rjBt5qHGMsjc.png,fiX6rjBt5qHGMsjc.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\sUi91SccB2jXsjyd.png,sUi91SccB2jXsjyd.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\hJuytZrZ7fR1CWyi.png,hJuytZrZ7fR1CWyi.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\UGHu0zv6pWOmgBWn.png,UGHu0zv6pWOmgBWn.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\IY007WkIgMgYMJRj.png,IY007WkIgMgYMJRj.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\FwR0aXsgOZ5KHDjH.png,FwR0aXsgOZ5KHDjH.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\32PDtFdAkUiAJbmP.png,32PDtFdAkUiAJbmP.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\twG9gv5cSKwb2CqR.png,twG9gv5cSKwb2CqR.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\N40rvDyvPIoApxTW.png,N40rvDyvPIoApxTW.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\VnSCn5IIg7m8d9Os.png,VnSCn5IIg7m8d9Os.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\zyml8p6mHzWWJTyw.png,zyml8p6mHzWWJTyw.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\6ZuyUqrA3gcHdfCe.png,6ZuyUqrA3gcHdfCe.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Vt8bxMbkU4svFwyN.png,Vt8bxMbkU4svFwyN.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\lZcZsaDTx2vWJFun.png,lZcZsaDTx2vWJFun.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\vUtM1pR6f5ZdEn5a.png,vUtM1pR6f5ZdEn5a.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\82wZr9Bpl9vfsoG1.png,82wZr9Bpl9vfsoG1.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\JlHdrLmHFDNY7Cy2.png,JlHdrLmHFDNY7Cy2.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Wq3GbJvvJWcF9OoW.png,Wq3GbJvvJWcF9OoW.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\sjx49D4yv4AIXKCy.png,sjx49D4yv4AIXKCy.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\lMMb00aQLU5FP5rd.png,lMMb00aQLU5FP5rd.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\aZ8XOOHozlep9lS2.png,aZ8XOOHozlep9lS2.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\WB7EanJC16YLgogF.png,WB7EanJC16YLgogF.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\uM6obPsz0ALWxBjQ.png,uM6obPsz0ALWxBjQ.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\MFlCOcvmOe3jejwy.png,MFlCOcvmOe3jejwy.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\qKPJSQplDj0grFPp.png,qKPJSQplDj0grFPp.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\7YbjJFHGHPhJQFvE.png,7YbjJFHGHPhJQFvE.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\zGty6p4zGTzRip73.png,zGty6p4zGTzRip73.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\QnjBVl6cFnyd2hVF.png,QnjBVl6cFnyd2hVF.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Mhco9qeEh5TV83cQ.png,Mhco9qeEh5TV83cQ.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\DFi1cIxsQrXxIoWn.png,DFi1cIxsQrXxIoWn.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\ksWe2SZsjOoLAzf5.png,ksWe2SZsjOoLAzf5.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\e50cckZL8BKmqzjd.png,e50cckZL8BKmqzjd.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\o3uLvDdBwKBY9793.png,o3uLvDdBwKBY9793.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\FyZeQAif9VpbknFi.png,FyZeQAif9VpbknFi.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\qnvJFE0EKgfw4xr8.png,qnvJFE0EKgfw4xr8.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\HTSIUeIA1IQrHtHu.png,HTSIUeIA1IQrHtHu.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\Ct3DVjkYKTia5Xq9.png,Ct3DVjkYKTia5Xq9.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\4hvoLYY28SGuZCEI.png,4hvoLYY28SGuZCEI.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\2EeIeEe1P0a0Fi9v.png,2EeIeEe1P0a0Fi9v.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Mwr4GgRRk6BgHDVL.png,Mwr4GgRRk6BgHDVL.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\nrJIuJU8hyHoYzy5.png,nrJIuJU8hyHoYzy5.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\19H63c0MWD56EWNq.png,19H63c0MWD56EWNq.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\AgfZ2awwDPr3d50b.png,AgfZ2awwDPr3d50b.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Af7KstxKjdhzUQyk.png,Af7KstxKjdhzUQyk.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Gq8pcFEIriCTMoBY.png,Gq8pcFEIriCTMoBY.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\EBh8bZgOANio5kQw.png,EBh8bZgOANio5kQw.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\RmTijOM3U31zKnrY.png,RmTijOM3U31zKnrY.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\JraYBjsfVGokNFhR.png,JraYBjsfVGokNFhR.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\Jqu0bjUyPoEcMNhN.png,Jqu0bjUyPoEcMNhN.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\3UH9T0W1eZQW36xF.png,3UH9T0W1eZQW36xF.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\0Ug54ifXRqqlZS2Z.png,0Ug54ifXRqqlZS2Z.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\zz1yffW197uYO6DI.png,zz1yffW197uYO6DI.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\s73bLQf6K0lw4RDJ.png,s73bLQf6K0lw4RDJ.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\6CyIuv1pvHDwTWmR.png,6CyIuv1pvHDwTWmR.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\a9SyLOjQZE4llCvX.png,a9SyLOjQZE4llCvX.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\tVigGbWgM7Rp9ic4.png,tVigGbWgM7Rp9ic4.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Lq77eAG8OPaizwEd.png,Lq77eAG8OPaizwEd.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\TklTtKIVRWh2HA94.png,TklTtKIVRWh2HA94.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\nrRw9O00nT1ZeOJh.png,nrRw9O00nT1ZeOJh.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\2NmrcDGkc7FQuu12.png,2NmrcDGkc7FQuu12.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\JUn3VuVCoOKC5Nv2.png,JUn3VuVCoOKC5Nv2.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\7Dh4gBDJVdP9tTLr.png,7Dh4gBDJVdP9tTLr.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\7w91NsCtVzsPOSYB.png,7w91NsCtVzsPOSYB.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Y0XtXW0pn979O6KK.png,Y0XtXW0pn979O6KK.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\vHbB53ZFtZoNcvAM.png,vHbB53ZFtZoNcvAM.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\gO7yxcP6H1vZ7lOe.png,gO7yxcP6H1vZ7lOe.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\3n4i3lKB3nZOpDVv.png,3n4i3lKB3nZOpDVv.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\yAEtN7WUvS5S1Cmy.png,yAEtN7WUvS5S1Cmy.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\ATs4aFUIODixPnMI.png,ATs4aFUIODixPnMI.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\rGgiaJArxCsrf5RK.png,rGgiaJArxCsrf5RK.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\kmBByXdkwf5Vro8P.png,kmBByXdkwf5Vro8P.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\dIg7Ds4xEzk0pyWZ.png,dIg7Ds4xEzk0pyWZ.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\ZKG6hW0U101PcEoo.png,ZKG6hW0U101PcEoo.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\DBriMZZSZtYea72l.png,DBriMZZSZtYea72l.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\p8g7qteM8iFK1Mdp.png,p8g7qteM8iFK1Mdp.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\IEE3kJIfbClsf54v.png,IEE3kJIfbClsf54v.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\AtfMvZ19yfJJZapD.png,AtfMvZ19yfJJZapD.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\KYa6DwgYNkoUZhMp.png,KYa6DwgYNkoUZhMp.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\MMeqszriRcb0Ljc6.png,MMeqszriRcb0Ljc6.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\DOuDihjhzIuZ2skd.png,DOuDihjhzIuZ2skd.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\0cb6cVL8pkfi4wF6.png,0cb6cVL8pkfi4wF6.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\2J7q0JbqJrjmZC05.png,2J7q0JbqJrjmZC05.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\B3dlyiRDulDJWOsW.png,B3dlyiRDulDJWOsW.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\kCoX1GxQ9o2ZhRy9.png,kCoX1GxQ9o2ZhRy9.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Di7hVJMSS3DzbSTi.png,Di7hVJMSS3DzbSTi.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\SsNjRQhLfqyGZtkG.png,SsNjRQhLfqyGZtkG.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\fMQzh7RRM5fbtBiC.png,fMQzh7RRM5fbtBiC.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\JZXTU0Cv6A2WPuf5.png,JZXTU0Cv6A2WPuf5.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\EWWFVEzkNulhftg2.png,EWWFVEzkNulhftg2.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Qxx5l8WCNBjMb5xI.png,Qxx5l8WCNBjMb5xI.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\dLkgXxZJ7KFoD4Ky.png,dLkgXxZJ7KFoD4Ky.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\W9JxpjHtiPBtRMT0.png,W9JxpjHtiPBtRMT0.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\nvCwoV9k3ym5N0JA.png,nvCwoV9k3ym5N0JA.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\0vugygEjxQJPr9yz.png,0vugygEjxQJPr9yz.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\IoVOalbQe90ghv9U.png,IoVOalbQe90ghv9U.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\FFAcRoW2ejkNNheZ.png,FFAcRoW2ejkNNheZ.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\90GH8JQWUw9PUnlA.png,90GH8JQWUw9PUnlA.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\yeinQlqGeaqSgvoN.png,yeinQlqGeaqSgvoN.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\hfNIdhXfFcNcv37n.png,hfNIdhXfFcNcv37n.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\PQTyLq9Esb7RzmzH.png,PQTyLq9Esb7RzmzH.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\7jLYhf025vHEX7kp.png,7jLYhf025vHEX7kp.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\eQaNnPaHwKsOJaYq.png,eQaNnPaHwKsOJaYq.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\dDtRH0QF7IPSsasH.png,dDtRH0QF7IPSsasH.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\CxcQ3XRBjkkmZ9b8.png,CxcQ3XRBjkkmZ9b8.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\oLcpS2BYyqZLBj9P.png,oLcpS2BYyqZLBj9P.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\5Zca8AdXnpDvoz18.png,5Zca8AdXnpDvoz18.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\B9PzXQbhzehhxFRN.png,B9PzXQbhzehhxFRN.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\syu2UUmhELg3nol9.png,syu2UUmhELg3nol9.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\nGW6IQjCFT5tCw6j.png,nGW6IQjCFT5tCw6j.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\7UoLr02FuYuLrJxz.png,7UoLr02FuYuLrJxz.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\Rxmuq5Y6dw22QESt.png,Rxmuq5Y6dw22QESt.png,paper,0,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\8vkvSVmLwxY1SH3p.png,8vkvSVmLwxY1SH3p.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\sZiHU8vzCRw4Z2jg.png,sZiHU8vzCRw4Z2jg.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\rock\Z1iNm9ej2ER2TGtC.png,Z1iNm9ej2ER2TGtC.png,rock,1,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\scissors\zdo3LHesq3aHmu1f.png,zdo3LHesq3aHmu1f.png,scissors,2,train
C:\Users\pedse\Desktop\DIPagrindai\lab3\images\paper\C5LDaiOquQm9mDVH.png,C5LDaiOquQm9mDVH.png,paper,0,train
